,loss,accuracy,val_loss,val_accuracy
0,0.2912769019603729,0.9213942885398865,0.6069527268409729,0.7955493927001953
1,0.16174568235874176,0.9615863561630249,0.6766610741615295,0.7051460146903992
2,0.13724198937416077,0.9685221314430237,0.74922114610672,0.7482614517211914
3,0.12670733034610748,0.9715454578399658,0.7559328079223633,0.7872044444084167
4,0.11007556319236755,0.9738573431968689,0.9782548546791077,0.65785813331604
5,0.11499392241239548,0.9720789790153503,0.7446478605270386,0.7802503705024719
6,0.10287733376026154,0.9761692881584167,1.045089602470398,0.6689847111701965
7,0.10365663468837738,0.9743909239768982,0.7043870687484741,0.830319881439209
8,0.09810072183609009,0.9767028093338013,0.6896517276763916,0.8011126518249512
9,0.08371198177337646,0.9784812331199646,1.0560307502746582,0.755215585231781
