,loss,accuracy,val_loss,val_accuracy
0,0.27654945850372314,0.9206798672676086,0.8025150299072266,0.8154270052909851
1,0.1549421101808548,0.9599858522415161,0.9564186334609985,0.725895345211029
2,0.1458631157875061,0.9603399634361267,1.0811327695846558,0.6887052059173584
3,0.1136421412229538,0.9677761793136597,1.6679561138153076,0.4490358233451843
4,0.09890696406364441,0.973796010017395,1.4603615999221802,0.4834710657596588
5,0.10054894536733627,0.9699008464813232,1.4844940900802612,0.5716253519058228
6,0.08814778178930283,0.972733736038208,1.1559879779815674,0.6914600729942322
7,0.0839565247297287,0.9752124547958374,2.0744032859802246,0.1831955909729004
8,0.08697512745857239,0.9723796248435974,1.3569291830062866,0.4986225962638855
9,0.07092782109975815,0.9787535667419434,1.5273178815841675,0.4710743725299835
