,loss,accuracy,val_loss,val_accuracy
0,0.1691662222146988,0.9456600546836853,0.448513388633728,0.7906976938247681
1,0.09297638386487961,0.9746413826942444,1.4234035015106201,0.7045143842697144
2,0.08629491180181503,0.9765251278877258,1.2533750534057617,0.6894664764404297
3,0.07947610318660736,0.9798579812049866,1.7417500019073486,0.7127223014831543
4,0.07415365427732468,0.9810172319412231,0.7641761898994446,0.8413132429122925
5,0.0747239738702774,0.9792783856391907,1.1604970693588257,0.7770177721977234
6,0.06621592491865158,0.9817417860031128,0.9003689885139465,0.7893297076225281
7,0.05418780446052551,0.983915388584137,1.1396024227142334,0.798905611038208
8,0.054393164813518524,0.9827561378479004,1.062907338142395,0.8467852473258972
9,0.046477824449539185,0.9855093359947205,1.9947675466537476,0.7113543152809143
