1,2,3,4,5,6,7,8,9,10,11,12,Label
s26/anger1_1/img575.jpg,s26/anger1_1/img576.jpg,s26/anger1_1/img577.jpg,s26/anger1_1/img578.jpg,s26/anger1_1/img579.jpg,s26/anger1_1/img580.jpg,s26/anger1_1/img581.jpg,s26/anger1_1/img582.jpg,s26/anger1_1/img583.jpg,s26/anger1_1/img584.jpg,s26/anger1_1/img585.jpg,s26/anger1_1/img586.jpg,1
s26/anger1_1/img587.jpg,s26/anger1_1/img588.jpg,s26/anger1_1/img589.jpg,s26/anger1_1/img590.jpg,s26/anger1_1/img591.jpg,s26/anger1_1/img592.jpg,s26/anger1_1/img593.jpg,s26/anger1_1/img594.jpg,s26/anger1_1/img595.jpg,s26/anger1_1/img596.jpg,s26/anger1_1/img597.jpg,s26/anger1_1/img598.jpg,1
s26/anger1_1/img599.jpg,s26/anger1_1/img600.jpg,s26/anger1_1/img601.jpg,s26/anger1_1/img602.jpg,s26/anger1_1/img603.jpg,s26/anger1_1/img604.jpg,s26/anger1_1/img605.jpg,s26/anger1_1/img606.jpg,s26/anger1_1/img607.jpg,s26/anger1_1/img608.jpg,s26/anger1_1/img609.jpg,s26/anger1_1/img610.jpg,1
s26/anger1_1/img611.jpg,s26/anger1_1/img612.jpg,s26/anger1_1/img613.jpg,s26/anger1_1/img614.jpg,s26/anger1_1/img615.jpg,s26/anger1_1/img616.jpg,s26/anger1_1/img617.jpg,s26/anger1_1/img618.jpg,s26/anger1_1/img619.jpg,s26/anger1_1/img620.jpg,s26/anger1_1/img621.jpg,s26/anger1_1/img622.jpg,1
s26/disgust1_1/img1014.jpg,s26/disgust1_1/img1015.jpg,s26/disgust1_1/img1016.jpg,s26/disgust1_1/img1017.jpg,s26/disgust1_1/img1018.jpg,s26/disgust1_1/img1019.jpg,s26/disgust1_1/img1020.jpg,s26/disgust1_1/img1021.jpg,s26/disgust1_1/img1022.jpg,s26/disgust1_1/img1023.jpg,s26/disgust1_1/img1024.jpg,s26/disgust1_1/img1025.jpg,1
s26/disgust1_1/img1026.jpg,s26/disgust1_1/img1027.jpg,s26/disgust1_1/img1028.jpg,s26/disgust1_1/img1029.jpg,s26/disgust1_1/img1030.jpg,s26/disgust1_1/img1031.jpg,s26/disgust1_1/img1032.jpg,s26/disgust1_1/img1033.jpg,s26/disgust1_1/img1034.jpg,s26/disgust1_1/img1035.jpg,s26/disgust1_1/img1036.jpg,s26/disgust1_1/img1037.jpg,1
s26/disgust2_1/img308.jpg,s26/disgust2_1/img309.jpg,s26/disgust2_1/img310.jpg,s26/disgust2_1/img311.jpg,s26/disgust2_1/img312.jpg,s26/disgust2_1/img313.jpg,s26/disgust2_1/img314.jpg,s26/disgust2_1/img315.jpg,s26/disgust2_1/img316.jpg,s26/disgust2_1/img317.jpg,s26/disgust2_1/img318.jpg,s26/disgust2_1/img319.jpg,1
s26/disgust2_1/img320.jpg,s26/disgust2_1/img321.jpg,s26/disgust2_1/img322.jpg,s26/disgust2_1/img323.jpg,s26/disgust2_1/img324.jpg,s26/disgust2_1/img325.jpg,s26/disgust2_1/img326.jpg,s26/disgust2_1/img327.jpg,s26/disgust2_1/img328.jpg,s26/disgust2_1/img329.jpg,s26/disgust2_1/img330.jpg,s26/disgust2_1/img331.jpg,1
s26/disgust2_1/img332.jpg,s26/disgust2_1/img333.jpg,s26/disgust2_1/img334.jpg,s26/disgust2_1/img335.jpg,s26/disgust2_1/img336.jpg,s26/disgust2_1/img337.jpg,s26/disgust2_1/img338.jpg,s26/disgust2_1/img339.jpg,s26/disgust2_1/img340.jpg,s26/disgust2_1/img341.jpg,s26/disgust2_1/img342.jpg,s26/disgust2_1/img343.jpg,1
s26/disgust2_2/img428.jpg,s26/disgust2_2/img429.jpg,s26/disgust2_2/img430.jpg,s26/disgust2_2/img431.jpg,s26/disgust2_2/img432.jpg,s26/disgust2_2/img433.jpg,s26/disgust2_2/img434.jpg,s26/disgust2_2/img435.jpg,s26/disgust2_2/img436.jpg,s26/disgust2_2/img437.jpg,s26/disgust2_2/img438.jpg,s26/disgust2_2/img439.jpg,1
