1,2,3,4,5,6,7,8,9,10,11,12,Label
sub01/EP02_01f/img18.jpg,sub01/EP02_01f/img18.jpg,sub01/EP02_01f/img18.jpg,sub01/EP02_01f/img18.jpg,sub01/EP02_01f/img18.jpg,sub01/EP02_01f/img18.jpg,sub01/EP02_01f/img18.jpg,sub01/EP02_01f/img18.jpg,sub01/EP02_01f/img18.jpg,sub01/EP02_01f/img18.jpg,sub01/EP02_01f/img18.jpg,sub01/EP02_01f/img18.jpg,0
sub01/EP02_01f/img30.jpg,sub01/EP02_01f/img30.jpg,sub01/EP02_01f/img30.jpg,sub01/EP02_01f/img30.jpg,sub01/EP02_01f/img30.jpg,sub01/EP02_01f/img30.jpg,sub01/EP02_01f/img30.jpg,sub01/EP02_01f/img30.jpg,sub01/EP02_01f/img30.jpg,sub01/EP02_01f/img30.jpg,sub01/EP02_01f/img30.jpg,sub01/EP02_01f/img30.jpg,0
sub01/EP02_01f/img42.jpg,sub01/EP02_01f/img42.jpg,sub01/EP02_01f/img42.jpg,sub01/EP02_01f/img42.jpg,sub01/EP02_01f/img42.jpg,sub01/EP02_01f/img42.jpg,sub01/EP02_01f/img42.jpg,sub01/EP02_01f/img42.jpg,sub01/EP02_01f/img42.jpg,sub01/EP02_01f/img42.jpg,sub01/EP02_01f/img42.jpg,sub01/EP02_01f/img42.jpg,0
sub01/EP02_01f/img46.jpg,sub01/EP02_01f/img46.jpg,sub01/EP02_01f/img46.jpg,sub01/EP02_01f/img46.jpg,sub01/EP02_01f/img46.jpg,sub01/EP02_01f/img46.jpg,sub01/EP02_01f/img46.jpg,sub01/EP02_01f/img46.jpg,sub01/EP02_01f/img46.jpg,sub01/EP02_01f/img46.jpg,sub01/EP02_01f/img46.jpg,sub01/EP02_01f/img46.jpg,0
sub01/EP02_01f/img58.jpg,sub01/EP02_01f/img58.jpg,sub01/EP02_01f/img58.jpg,sub01/EP02_01f/img58.jpg,sub01/EP02_01f/img58.jpg,sub01/EP02_01f/img58.jpg,sub01/EP02_01f/img58.jpg,sub01/EP02_01f/img58.jpg,sub01/EP02_01f/img58.jpg,sub01/EP02_01f/img58.jpg,sub01/EP02_01f/img58.jpg,sub01/EP02_01f/img58.jpg,1
sub01/EP02_01f/img70.jpg,sub01/EP02_01f/img70.jpg,sub01/EP02_01f/img70.jpg,sub01/EP02_01f/img70.jpg,sub01/EP02_01f/img70.jpg,sub01/EP02_01f/img70.jpg,sub01/EP02_01f/img70.jpg,sub01/EP02_01f/img70.jpg,sub01/EP02_01f/img70.jpg,sub01/EP02_01f/img70.jpg,sub01/EP02_01f/img70.jpg,sub01/EP02_01f/img70.jpg,1
sub01/EP02_01f/img82.jpg,sub01/EP02_01f/img82.jpg,sub01/EP02_01f/img82.jpg,sub01/EP02_01f/img82.jpg,sub01/EP02_01f/img82.jpg,sub01/EP02_01f/img82.jpg,sub01/EP02_01f/img82.jpg,sub01/EP02_01f/img82.jpg,sub01/EP02_01f/img82.jpg,sub01/EP02_01f/img82.jpg,sub01/EP02_01f/img82.jpg,sub01/EP02_01f/img82.jpg,1
sub01/EP02_01f/img87.jpg,sub01/EP02_01f/img87.jpg,sub01/EP02_01f/img87.jpg,sub01/EP02_01f/img87.jpg,sub01/EP02_01f/img87.jpg,sub01/EP02_01f/img87.jpg,sub01/EP02_01f/img87.jpg,sub01/EP02_01f/img87.jpg,sub01/EP02_01f/img87.jpg,sub01/EP02_01f/img87.jpg,sub01/EP02_01f/img87.jpg,sub01/EP02_01f/img87.jpg,1
sub01/EP02_01f/img99.jpg,sub01/EP02_01f/img99.jpg,sub01/EP02_01f/img99.jpg,sub01/EP02_01f/img99.jpg,sub01/EP02_01f/img99.jpg,sub01/EP02_01f/img99.jpg,sub01/EP02_01f/img99.jpg,sub01/EP02_01f/img99.jpg,sub01/EP02_01f/img99.jpg,sub01/EP02_01f/img99.jpg,sub01/EP02_01f/img99.jpg,sub01/EP02_01f/img99.jpg,0
sub01/EP02_01f/img111.jpg,sub01/EP02_01f/img111.jpg,sub01/EP02_01f/img111.jpg,sub01/EP02_01f/img111.jpg,sub01/EP02_01f/img111.jpg,sub01/EP02_01f/img111.jpg,sub01/EP02_01f/img111.jpg,sub01/EP02_01f/img111.jpg,sub01/EP02_01f/img111.jpg,sub01/EP02_01f/img111.jpg,sub01/EP02_01f/img111.jpg,sub01/EP02_01f/img111.jpg,0
